Date,Open,High,Low,Close     Close price adjusted for splits.,Adj Close     Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,Volume
Jan 10, 2024,4,790.75,4,828.50,4,786.00,4,820.25,4,820.25,1,377,780
Jan 9, 2024,4,797.75,4,804.00,4,767.50,4,792.75,4,792.75,1,369,103
Jan 8, 2024,4,735.75,4,803.25,4,715.25,4,801.25,4,801.25,1,417,728
Jan 5, 2024,4,732.75,4,760.25,4,702.00,4,734.75,4,734.75,1,767,245
Jan 4, 2024,4,750.00,4,766.50,4,727.00,4,729.50,4,729.50,1,395,366
Jan 3, 2024,4,790.75,4,790.75,4,741.00,4,746.50,4,746.50,1,707,174
Jan 2, 2024,4,818.00,4,828.00,4,765.50,4,787.25,4,787.25,1,678,142
Dec 29, 2023,4,834.75,4,841.00,4,796.75,4,820.00,4,820.00,1,281,733
Dec 28, 2023,4,834.50,4,841.50,4,828.00,4,832.25,4,832.25,927,035
Dec 27, 2023,4,827.75,4,836.50,4,816.50,4,833.50,4,833.50,1,042,284
Dec 26, 2023,4,800.25,4,834.50,4,800.25,4,825.00,4,825.00,688,201
Dec 22, 2023,4,795.75,4,821.75,4,784.75,4,805.25,4,805.25,1,326,697
Dec 21, 2023,4,751.00,4,798.25,4,751.00,4,796.75,4,796.75,1,687,065
Dec 20, 2023,4,818.50,4,830.75,4,743.25,4,749.75,4,749.75,1,749,145
Dec 19, 2023,4,790.50,4,821.50,4,787.75,4,820.25,4,820.25,1,122,973
Dec 18, 2023,4,770.50,4,802.25,4,769.50,4,793.00,4,793.00,1,139,029
Dec 15, 2023,4,716.00,4,736.50,4,694.27,4,694.27,4,694.27,1,801,823
Dec 14, 2023,4,708.00,4,739.25,4,694.25,4,721.75,4,721.75,560,819
Dec 13, 2023,4,649.00,4,711.75,4,645.00,4,708.25,4,708.25,739,684
Dec 12, 2023,4,625.00,4,649.75,4,610.50,4,645.75,4,645.75,1,052,077
Dec 11, 2023,4,607.75,4,627.25,4,599.50,4,626.00,4,626.00,1,663,229
Dec 8, 2023,4,586.50,4,613.75,4,561.75,4,607.50,4,607.50,2,289,425
Dec 7, 2023,4,556.00,4,596.00,4,548.75,4,589.50,4,589.50,1,832,361
Dec 6, 2023,4,573.25,4,598.50,4,552.00,4,556.00,4,556.00,1,837,961
Dec 5, 2023,4,573.00,4,585.50,4,555.50,4,575.00,4,575.00,1,890,825
Dec 4, 2023,4,603.25,4,604.50,4,553.50,4,576.50,4,576.50,1,818,991
Dec 1, 2023,4,571.75,4,607.75,4,562.50,4,600.75,4,600.75,1,914,151
Nov 30, 2023,4,562.25,4,579.50,4,544.75,4,576.75,4,576.75,2,056,268
Nov 29, 2023,4,564.00,4,597.00,4,555.50,4,559.25,4,559.25,1,592,398
Nov 28, 2023,4,561.50,4,577.25,4,547.00,4,563.00,4,563.00,1,441,119
Nov 27, 2023,4,568.50,4,570.00,4,552.00,4,561.00,4,561.00,1,124,213
Nov 24, 2023,4,564.00,4,574.00,4,562.00,4,568.25,4,568.25,572,702
Nov 23, 2023,4,564.00,4,572.75,4,562.00,4,569.50,4,569.50,1,403,636
Nov 22, 2023,4,547.75,4,580.50,4,543.00,4,567.25,4,567.25,1,403,636
Nov 21, 2023,4,561.75,4,567.00,4,536.75,4,551.25,4,551.25,1,101,669
Nov 20, 2023,4,526.75,4,571.00,4,520.00,4,562.25,4,562.25,1,220,790
Nov 17, 2023,4,527.75,4,539.50,4,512.75,4,527.50,4,527.50,1,331,912
Nov 16, 2023,4,514.25,4,529.50,4,501.75,4,523.25,4,523.25,1,491,734
Nov 15, 2023,4,515.50,4,541.25,4,510.75,4,519.25,4,519.25,1,573,452
Nov 14, 2023,4,427.25,4,524.25,4,420.25,4,511.00,4,511.00,1,901,847
Nov 13, 2023,4,425.75,4,436.75,4,407.25,4,425.25,4,425.25,1,276,182
Nov 10, 2023,4,364.50,4,435.50,4,354.25,4,430.50,4,430.50,1,752,002
Nov 9, 2023,4,393.25,4,413.00,4,357.75,4,362.25,4,362.25,1,972,630
Nov 8, 2023,4,397.50,4,407.75,4,375.00,4,399.50,4,399.50,1,390,288
Nov 7, 2023,4,380.00,4,403.25,4,366.00,4,396.00,4,396.00,1,371,257
Nov 6, 2023,4,379.25,4,389.50,4,364.25,4,384.25,4,384.25,1,348,878
Nov 3, 2023,4,327.50,4,391.75,4,325.50,4,376.00,4,376.00,1,803,552
Nov 2, 2023,4,258.50,4,339.75,4,257.75,4,335.75,4,335.75,1,819,596
Nov 1, 2023,4,205.00,4,264.75,4,191.25,4,256.00,4,256.00,2,027,080
Oct 31, 2023,4,184.25,4,215.00,4,166.75,4,212.25,4,212.25,1,836,212
Oct 30, 2023,4,148.00,4,197.50,4,143.50,4,185.75,4,185.75,1,904,610
Oct 27, 2023,4,167.00,4,185.00,4,122.25,4,137.75,4,137.75,2,195,767
Oct 26, 2023,4,202.00,4,205.00,4,146.25,4,156.50,4,156.50,2,419,407
Oct 25, 2023,4,269.50,4,273.50,4,203.75,4,209.75,4,209.75,1,981,633
Oct 24, 2023,4,250.25,4,290.50,4,242.00,4,271.25,4,271.25,1,807,092
Oct 23, 2023,4,256.25,4,280.75,4,213.25,4,241.75,4,241.75,1,963,670
Oct 20, 2023,4,295.00,4,304.25,4,243.50,4,248.50,4,248.50,2,328,806
Oct 19, 2023,4,346.50,4,366.50,4,292.75,4,303.00,4,303.00,2,741,942
Oct 18, 2023,4,398.00,4,399.25,4,330.75,4,342.25,4,342.25,2,271,572
Oct 17, 2023,4,406.25,4,423.25,4,365.75,4,401.75,4,401.75,1,879,736
Oct 16, 2023,4,356.75,4,414.25,4,354.50,4,401.00,4,401.00,1,668,948
Oct 13, 2023,4,380.75,4,407.75,4,340.75,4,357.25,4,357.25,2,159,101
Oct 12, 2023,4,417.75,4,430.50,4,355.50,4,380.50,4,380.50,1,881,573
Oct 11, 2023,4,392.00,4,419.75,4,377.25,4,409.75,4,409.75,1,489,644
Oct 10, 2023,4,368.75,4,419.00,4,366.25,4,391.50,4,391.50,1,610,271
Oct 9, 2023,4,315.00,4,375.75,4,299.50,4,368.75,4,368.75,1,485,254
Oct 6, 2023,4,287.50,4,358.50,4,242.25,4,341.50,4,341.50,2,216,456
Oct 5, 2023,4,291.50,4,302.00,4,258.00,4,290.75,4,290.75,1,673,477
Oct 4, 2023,4,262.75,4,304.00,4,235.50,4,297.75,4,297.75,2,168,271
Oct 3, 2023,4,326.00,4,335.75,4,251.25,4,264.75,4,264.75,2,256,808
Oct 2, 2023,4,349.00,4,355.50,4,295.50,4,324.25,4,324.25,1,950,463
Sep 29, 2023,4,342.00,4,371.25,4,311.00,4,325.50,4,325.50,2,106,053
Sep 28, 2023,4,323.25,4,355.75,4,301.00,4,337.50,4,337.50,2,012,088
Sep 27, 2023,4,320.25,4,336.50,4,277.00,4,313.50,4,313.50,1,965,913
Sep 26, 2023,4,382.00,4,382.00,4,305.50,4,314.75,4,314.75,1,758,048
Sep 25, 2023,4,365.00,4,383.50,4,338.25,4,378.75,4,378.75,1,561,595
Sep 22, 2023,4,370.25,4,399.00,4,357.25,4,361.00,4,361.00,1,736,576
Sep 21, 2023,4,445.00,4,447.00,4,366.50,4,372.00,4,372.00,1,998,638
Sep 20, 2023,4,491.25,4,508.00,4,443.25,4,447.00,4,447.00,1,482,206
Sep 19, 2023,4,503.25,4,509.50,4,462.25,4,490.00,4,490.00,1,422,950
Sep 18, 2023,4,499.50,4,514.50,4,487.00,4,501.50,4,501.50,1,155,158
Sep 15, 2023,4,508.00,4,517.75,4,480.00,4,491.72,4,491.72,1,825,966
Sep 14, 2023,4,471.75,4,513.00,4,470.25,4,506.00,4,506.00,454,906
Sep 13, 2023,4,464.50,4,481.00,4,446.75,4,468.75,4,468.75,690,872
Sep 12, 2023,4,487.75,4,491.00,4,458.75,4,465.00,4,465.00,1,153,961
Sep 11, 2023,4,463.50,4,493.50,4,459.25,4,490.25,4,490.25,1,714,266
Sep 8, 2023,4,458.25,4,477.50,4,443.00,4,461.75,4,461.75,1,686,158
Sep 7, 2023,4,469.50,4,471.75,4,434.25,4,456.25,4,456.25,1,602,226
Sep 6, 2023,4,500.00,4,503.75,4,447.00,4,471.50,4,471.50,1,600,128
Sep 5, 2023,4,521.25,4,531.25,4,499.25,4,502.50,4,502.50,1,391,805
Sep 1, 2023,4,516.75,4,547.75,4,507.25,4,521.50,4,521.50,1,416,762
Aug 31, 2023,4,527.00,4,541.25,4,512.75,4,516.00,4,516.00,1,395,751
Aug 30, 2023,4,508.75,4,530.75,4,496.25,4,524.25,4,524.25,1,397,669
Aug 29, 2023,4,444.00,4,509.50,4,433.50,4,506.75,4,506.75,1,444,714
Aug 28, 2023,4,418.00,4,449.50,4,414.50,4,442.25,4,442.25,1,266,414
Aug 25, 2023,4,384.50,4,429.00,4,365.25,4,414.25,4,414.25,1,853,335
Aug 24, 2023,4,470.50,4,485.50,4,378.50,4,386.00,4,386.00,1,783,795
Aug 23, 2023,4,400.00,4,476.25,4,399.50,4,447.00,4,447.00,1,306,640
Aug 22, 2023,4,410.25,4,440.00,4,394.25,4,399.25,4,399.25,1,375,651
Aug 21, 2023,4,382.50,4,421.00,4,372.25,4,412.50,4,412.50,1,361,470
Aug 18, 2023,4,379.25,4,396.00,4,350.00,4,382.75,4,382.75,1,746,289
Aug 17, 2023,4,420.50,4,436.75,4,377.75,4,384.50,4,384.50,1,630,481
Aug 16, 2023,4,453.25,4,467.25,4,417.00,4,420.00,4,420.00,1,499,218
Aug 15, 2023,4,505.75,4,517.75,4,447.00,4,454.00,4,454.00,1,492,516
Aug 14, 2023,4,485.00,4,507.75,4,465.00,4,506.00,4,506.00,1,277,132
Aug 11, 2023,4,487.75,4,496.25,4,459.00,4,480.75,4,480.75,1,511,048
Aug 10, 2023,4,493.25,4,544.75,4,473.50,4,485.75,4,485.75,2,227,022
Aug 9, 2023,4,516.50,4,536.25,4,478.25,4,485.75,4,485.75,1,640,285
Aug 8, 2023,4,539.50,4,541.00,4,482.00,4,518.50,4,518.50,1,696,546
Aug 7, 2023,4,500.50,4,541.75,4,500.50,4,537.75,4,537.75,1,397,301
Aug 4, 2023,4,523.50,4,560.75,4,493.75,4,498.00,4,498.00,2,044,936
Aug 3, 2023,4,534.25,4,547.50,4,505.75,4,521.75,4,521.75,1,764,076
Aug 2, 2023,4,580.00,4,593.50,4,527.75,4,537.25,4,537.25,1,917,865
Aug 1, 2023,4,617.75,4,621.75,4,591.00,4,601.25,4,601.25,1,212,261
Jul 31, 2023,4,608.75,4,619.25,4,595.25,4,614.50,4,614.50,1,299,434
Jul 28, 2023,4,566.00,4,616.50,4,558.00,4,606.50,4,606.50,1,573,973
Jul 27, 2023,4,594.75,4,634.50,4,553.75,4,564.25,4,564.25,1,924,565
Jul 26, 2023,4,604.75,4,610.75,4,573.75,4,595.25,4,595.25,1,372,426
Jul 25, 2023,4,584.50,4,608.75,4,579.25,4,596.00,4,596.00,1,219,737
Jul 24, 2023,4,564.25,4,592.50,4,560.00,4,583.50,4,583.50,1,203,661
Jul 21, 2023,4,566.25,4,590.00,4,561.75,4,564.75,4,564.75,1,432,643
Jul 20, 2023,4,593.25,4,594.25,4,557.25,4,565.50,4,565.50,1,527,727
Jul 19, 2023,4,582.75,4,609.25,4,582.25,4,597.00,4,597.00,1,538,747
Jul 18, 2023,4,550.25,4,594.50,4,544.75,4,587.75,4,587.75,1,301,460
Jul 17, 2023,4,536.00,4,565.75,4,528.00,4,553.75,4,553.75,1,057,965
Jul 14, 2023,4,539.50,4,560.50,4,531.00,4,536.75,4,536.75,1,381,069
Jul 13, 2023,4,510.50,4,551.50,4,509.25,4,543.50,4,543.50,1,158,193
Jul 12, 2023,4,471.00,4,523.75,4,470.00,4,507.50,4,507.50,1,784,296
Jul 11, 2023,4,445.75,4,478.50,4,439.00,4,473.50,4,473.50,1,340,232
Jul 10, 2023,4,437.50,4,448.25,4,411.25,4,444.25,4,444.25,1,361,155
Jul 7, 2023,4,441.25,4,476.00,4,431.50,4,434.00,4,434.00,1,691,644
Jul 6, 2023,4,481.75,4,483.50,4,419.50,4,447.00,4,447.00,1,741,520
Jul 5, 2023,4,492.00,4,493.75,4,466.25,4,483.75,4,483.75,1,193,759
Jul 3, 2023,4,485.50,4,494.00,4,479.50,4,492.25,4,492.25,641,289
Jun 30, 2023,4,435.25,4,498.00,4,433.00,4,488.25,4,488.25,1,774,940
Jun 29, 2023,4,423.75,4,438.00,4,409.75,4,435.75,4,435.75,1,628,750
Jun 28, 2023,4,414.00,4,430.25,4,399.25,4,417.50,4,417.50,1,689,461
Jun 27, 2023,4,375.75,4,424.75,4,371.50,4,418.75,4,418.75,1,512,256
Jun 26, 2023,4,390.00,4,403.00,4,368.50,4,370.25,4,370.25,1,622,416
Jun 23, 2023,4,425.75,4,426.25,4,381.50,4,389.00,4,389.00,1,550,992
Jun 22, 2023,4,410.00,4,427.00,4,393.00,4,423.75,4,423.75,1,384,002
Jun 21, 2023,4,430.25,4,438.50,4,403.50,4,409.25,4,409.25,1,468,258
Jun 20, 2023,4,458.00,4,462.00,4,410.50,4,434.75,4,434.75,1,540,416
Jun 16, 2023,4,424.75,4,453.35,4,415.25,4,453.35,4,453.35,1,895,105
Jun 15, 2023,4,378.75,4,441.00,4,350.00,4,426.50,4,426.50,486,414
Jun 14, 2023,4,372.00,4,394.75,4,339.75,4,374.25,4,374.25,758,316
Jun 13, 2023,4,345.00,4,377.75,4,335.75,4,371.75,4,371.75,1,317,118
Jun 12, 2023,4,306.50,4,346.50,4,305.25,4,342.75,4,342.75,1,665,175
Jun 9, 2023,4,297.75,4,325.50,4,284.00,4,304.75,4,304.75,2,176,645
Jun 8, 2023,4,273.25,4,302.50,4,262.75,4,298.25,4,298.25,1,664,333
Jun 7, 2023,4,292.25,4,304.75,4,269.25,4,274.25,4,274.25,1,925,195
Jun 6, 2023,4,279.75,4,294.75,4,268.50,4,289.75,4,289.75,1,548,125
Jun 5, 2023,4,288.00,4,305.75,4,273.00,4,281.00,4,281.00,1,668,759
Jun 2, 2023,4,231.75,4,297.75,4,229.00,4,288.00,4,288.00,1,955,603
Jun 1, 2023,4,188.50,4,239.75,4,178.00,4,228.00,4,228.00,1,868,363
May 31, 2023,4,213.00,4,217.75,4,174.00,4,190.50,4,190.50,2,138,566
May 30, 2023,4,239.75,4,243.25,4,200.00,4,215.00,4,215.00,1,957,579
May 26, 2023,4,157.00,4,221.25,4,146.00,4,213.25,4,213.25,1,744,425
May 25, 2023,4,157.00,4,175.50,4,131.50,4,159.75,4,159.75,1,966,626
May 24, 2023,4,158.00,4,166.25,4,114.00,4,126.00,4,126.00,1,911,903
May 23, 2023,4,207.50,4,222.75,4,153.00,4,158.75,4,158.75,1,685,056
May 22, 2023,4,189.00,4,221.75,4,186.50,4,205.00,4,205.00,1,302,845
May 19, 2023,4,215.50,4,227.25,4,191.50,4,204.75,4,204.75,1,713,351
May 18, 2023,4,171.25,4,215.75,4,161.25,4,212.00,4,212.00,1,760,668
May 17, 2023,4,126.00,4,179.00,4,122.00,4,171.50,4,171.50,1,584,910
May 16, 2023,4,148.25,4,151.50,4,120.00,4,123.00,4,123.00,1,316,691
May 15, 2023,4,132.25,4,156.25,4,123.00,4,150.00,4,150.00,1,179,165
May 12, 2023,4,144.50,4,164.50,4,111.75,4,138.00,4,138.00,1,434,601
May 11, 2023,4,152.75,4,168.50,4,121.50,4,143.75,4,143.75,1,473,383
May 10, 2023,4,133.00,4,173.25,4,112.25,4,152.00,4,152.00,1,887,587
May 9, 2023,4,150.50,4,153.00,4,131.00,4,134.00,4,134.00,1,000,924
May 8, 2023,4,151.00,4,161.00,4,137.50,4,152.75,4,152.75,1,026,014
May 5, 2023,4,077.25,4,163.25,4,076.75,4,150.25,4,150.25,1,545,895
May 4, 2023,4,087.00,4,118.00,4,062.25,4,075.75,4,075.75,1,994,772
May 3, 2023,4,133.25,4,167.00,4,095.00,4,107.50,4,107.50,1,658,392
May 2, 2023,4,179.50,4,191.50,4,105.50,4,136.75,4,136.75,2,034,176
May 1, 2023,4,190.00,4,206.25,4,178.50,4,185.75,4,185.75,1,240,490
Apr 28, 2023,4,151.00,4,193.75,4,131.50,4,188.50,4,188.50,1,753,803
Apr 27, 2023,4,085.50,4,166.50,4,080.75,4,153.75,4,153.75,1,686,692
Apr 26, 2023,4,110.25,4,116.25,4,068.75,4,076.00,4,076.00,1,814,741
Apr 25, 2023,4,157.25,4,158.50,4,091.50,4,093.25,4,093.25,1,770,908
Apr 24, 2023,4,150.00,4,164.25,4,133.50,4,159.50,4,159.50,1,328,041
Apr 21, 2023,4,153.75,4,161.00,4,135.25,4,156.75,4,156.75,1,645,161
Apr 20, 2023,4,172.25,4,173.50,4,137.00,4,152.50,4,152.50,1,768,379
Apr 19, 2023,4,176.00,4,187.50,4,150.50,4,178.50,4,178.50,1,292,622
Apr 18, 2023,4,177.00,4,198.25,4,164.50,4,180.00,4,180.00,1,427,797
Apr 17, 2023,4,174.25,4,180.50,4,148.00,4,176.75,4,176.75,1,298,123
Apr 14, 2023,4,168.75,4,189.00,4,138.00,4,163.75,4,163.75,1,882,896
Apr 13, 2023,4,117.50,4,177.00,4,110.25,4,172.75,4,172.75,1,458,785
Apr 12, 2023,4,137.50,4,177.75,4,113.50,4,119.00,4,119.00,1,853,671
Apr 11, 2023,4,138.50,4,151.75,4,128.75,4,136.50,4,136.50,1,221,824
Apr 10, 2023,4,139.00,4,143.00,4,098.75,4,136.25,4,136.25,1,167,715
Apr 6, 2023,4,113.75,4,135.25,4,096.50,4,132.00,4,132.00,73,009
Apr 5, 2023,4,134.00,4,135.50,4,099.00,4,117.25,4,117.25,1,470,176
Apr 4, 2023,4,152.50,4,171.75,4,115.25,4,129.00,4,129.00,1,582,414
Apr 3, 2023,4,127.00,4,157.75,4,122.75,4,153.75,4,153.75,1,380,286
Mar 31, 2023,4,081.00,4,142.50,4,078.00,4,137.75,4,137.75,1,695,840
Mar 30, 2023,4,058.00,4,087.75,4,052.50,4,080.00,4,080.00,1,328,529
Mar 29, 2023,4,006.50,4,061.25,4,006.00,4,057.50,4,057.50,1,389,352
Mar 28, 2023,4,013.50,4,023.75,3,980.75,4,001.50,4,001.50,1,224,495
Mar 27, 2023,4,008.00,4,034.25,3,997.50,4,007.25,4,007.25,1,304,572
Mar 24, 2023,3,988.75,4,010.75,3,937.00,4,001.25,4,001.25,1,944,981
Mar 23, 2023,3,972.75,4,039.50,3,948.50,3,978.00,3,978.00,2,236,954
Mar 22, 2023,4,038.75,4,073.75,3,966.25,3,970.50,3,970.50,1,802,929
Mar 21, 2023,3,986.50,4,043.25,3,981.75,4,035.75,4,035.75,1,531,670
Mar 20, 2023,3,963.75,3,989.50,3,897.25,3,983.00,3,983.00,1,818,807
Mar 17, 2023,3,962.25,3,974.00,3,923.00,3,957.05,3,957.05,2,224,268
Mar 16, 2023,3,892.75,3,966.50,3,863.25,3,960.50,3,960.50,466,914
Mar 15, 2023,3,920.50,3,931.00,3,834.00,3,892.75,3,892.75,833,643
Mar 14, 2023,3,865.75,3,938.00,3,855.25,3,920.50,3,920.50,1,606,509
Mar 13, 2023,3,887.75,3,938.75,3,808.75,3,856.75,3,856.75,2,750,477
Mar 10, 2023,3,919.00,3,941.75,3,846.25,3,862.75,3,862.75,3,285,811
Mar 9, 2023,3,997.00,4,019.75,3,909.50,3,920.00,3,920.00,2,547,423
Mar 8, 2023,3,990.00,4,003.25,3,971.50,3,995.00,3,995.00,1,831,712
Mar 7, 2023,4,053.75,4,064.50,3,982.50,3,989.75,3,989.75,2,141,615
Mar 6, 2023,4,049.25,4,082.50,4,041.75,4,052.50,4,052.50,1,528,845
Mar 3, 2023,3,983.00,4,053.00,3,974.00,4,049.75,4,049.75,1,665,102
Mar 2, 2023,3,959.75,3,995.25,3,925.00,3,984.75,3,984.75,1,836,555
Mar 1, 2023,3,968.50,3,991.00,3,943.00,3,956.50,3,956.50,2,042,321
Feb 28, 2023,3,991.50,4,003.75,3,965.00,3,975.50,3,975.50,1,847,930
Feb 27, 2023,3,976.50,4,024.75,3,973.00,3,988.00,3,988.00,1,621,961
Feb 24, 2023,4,015.25,4,023.25,3,947.50,3,975.75,3,975.75,2,063,242
Feb 23, 2023,4,010.00,4,034.25,3,974.25,4,018.75,4,018.75,1,955,820
Feb 22, 2023,4,007.50,4,025.00,3,983.75,3,999.00,3,999.00,1,925,300
Feb 21, 2023,4,083.00,4,089.25,4,002.00,4,005.75,4,005.75,1,883,040
Feb 17, 2023,4,095.50,4,096.00,4,055.75,4,087.50,4,087.50,2,008,448
Feb 16, 2023,4,159.00,4,168.50,4,095.00,4,099.75,4,099.75,2,042,993
Feb 15, 2023,4,141.25,4,161.75,4,113.00,4,158.25,4,158.25,1,611,550
Feb 14, 2023,4,149.75,4,186.50,4,103.75,4,145.50,4,145.50,2,379,034
Feb 13, 2023,4,105.00,4,150.75,4,078.75,4,147.25,4,147.25,1,376,325
Feb 10, 2023,4,098.00,4,104.25,4,060.75,4,099.75,4,099.75,1,744,956
Feb 9, 2023,4,132.25,4,170.25,4,078.25,4,091.75,4,091.75,1,828,571
Feb 8, 2023,4,167.25,4,179.25,4,121.25,4,130.50,4,130.50,1,804,101
Feb 7, 2023,4,123.50,4,188.25,4,098.25,4,175.75,4,175.75,2,180,936
Feb 6, 2023,4,134.25,4,143.00,4,104.00,4,123.50,4,123.50,1,560,324
Feb 3, 2023,4,176.00,4,194.00,4,132.50,4,147.75,4,147.75,2,354,996
Feb 2, 2023,4,145.50,4,208.50,4,136.75,4,191.50,4,191.50,2,290,729
Feb 1, 2023,4,085.75,4,163.25,4,048.50,4,132.25,4,132.25,2,000,400
Jan 31, 2023,4,039.25,4,091.25,4,007.50,4,090.00,4,090.00,1,790,751
Jan 30, 2023,4,077.00,4,086.00,4,029.50,4,032.50,4,032.50,1,786,112
Jan 27, 2023,4,065.00,4,109.25,4,057.25,4,084.25,4,084.25,1,587,936
Jan 26, 2023,4,031.00,4,077.00,4,027.25,4,075.50,4,075.50,1,613,804
Jan 25, 2023,4,039.00,4,040.50,3,963.25,4,032.00,4,032.00,1,760,515
Jan 24, 2023,4,036.50,4,047.50,4,005.25,4,032.75,4,032.75,1,472,856
Jan 23, 2023,3,987.00,4,056.75,3,980.25,4,036.50,4,036.50,1,594,736
Jan 20, 2023,3,925.00,3,990.50,3,911.75,3,988.50,3,988.50,1,620,355
Jan 19, 2023,3,945.25,3,948.75,3,901.75,3,915.50,3,915.50,1,896,890
Jan 18, 2023,4,008.50,4,033.50,3,943.75,3,945.75,3,945.75,1,902,551
Jan 17, 2023,4,020.00,4,035.25,3,996.75,4,009.50,4,009.50,1,423,931
Jan 13, 2023,4,003.00,4,024.25,3,961.75,4,018.25,4,018.25,1,456,784
Jan 12, 2023,3,991.75,4,021.50,3,954.00,4,003.50,4,003.50,2,102,587
Jan 11, 2023,3,941.00,3,992.50,3,934.50,3,990.00,3,990.00,1,398,769
Jan 10, 2023,3,914.50,3,943.75,3,891.50,3,940.75,3,940.75,1,520,955
Jan 9, 2023,3,918.50,3,973.25,3,909.75,3,913.75,3,913.75,1,697,887
Jan 6, 2023,3,833.00,3,928.75,3,819.00,3,915.50,3,915.50,2,026,154
Jan 5, 2023,3,871.00,3,885.50,3,822.50,3,829.00,3,829.00,1,679,973
Jan 4, 2023,3,842.75,3,896.25,3,836.50,3,874.50,3,874.50,1,912,155
Jan 3, 2023,3,895.00,3,906.75,3,814.50,3,846.00,3,846.00,1,782,473
Dec 30, 2022,3,869.75,3,871.00,3,821.50,3,861.00,3,861.00,1,401,810
Dec 29, 2022,3,811.00,3,882.75,3,806.25,3,871.75,3,871.75,1,146,984
Dec 28, 2022,3,858.00,3,875.00,3,804.50,3,807.50,3,807.50,1,282,810
Dec 27, 2022,3,878.00,3,900.50,3,837.25,3,855.00,3,855.00,1,006,414
Dec 23, 2022,3,850.00,3,872.50,3,821.25,3,869.75,3,869.75,1,374,913
Dec 22, 2022,3,915.00,3,919.75,3,788.50,3,849.25,3,849.25,1,842,326
Dec 21, 2022,3,857.25,3,918.75,3,855.50,3,905.75,3,905.75,1,522,069
Dec 20, 2022,3,842.75,3,866.50,3,803.50,3,849.25,3,849.25,1,541,868
Dec 19, 2022,3,874.00,3,899.00,3,827.25,3,845.50,3,845.50,1,405,774
Dec 16, 2022,3,890.50,3,904.25,3,842.00,3,871.47,3,871.47,1,965,701
Dec 15, 2022,4,004.25,4,010.25,3,878.50,3,897.00,3,897.00,560,669
Dec 14, 2022,4,021.75,4,073.00,3,965.25,3,998.00,3,998.00,712,439
Dec 13, 2022,3,989.25,4,145.00,3,985.00,4,022.25,4,022.25,1,419,560
Dec 12, 2022,3,933.00,3,992.75,3,924.50,3,991.75,3,991.75,1,619,977
Dec 9, 2022,3,964.75,3,990.00,3,930.00,3,936.25,3,936.25,1,739,761
Dec 8, 2022,3,935.75,3,977.25,3,916.00,3,965.75,3,965.75,1,708,915
Dec 7, 2022,3,944.50,3,961.50,3,914.00,3,936.75,3,936.75,1,756,473
Dec 6, 2022,4,005.75,4,014.75,3,921.50,3,945.00,3,945.00,1,869,101
Dec 5, 2022,4,074.00,4,075.75,3,987.25,4,003.25,4,003.25,1,497,688
Dec 2, 2022,4,077.50,4,085.50,4,006.75,4,075.50,4,075.50,1,849,784
Dec 1, 2022,4,094.50,4,110.00,4,054.50,4,081.75,4,081.75,1,834,073
Nov 30, 2022,3,962.25,4,093.50,3,942.75,4,081.25,4,081.25,2,479,997
Nov 29, 2022,3,972.00,3,990.25,3,941.25,3,962.00,3,962.00,1,500,171
Nov 28, 2022,4,020.25,4,024.00,3,960.25,3,970.25,3,970.25,1,481,503
Nov 25, 2022,4,038.75,4,049.25,4,024.75,4,032.50,4,032.50,608,795
Nov 23, 2022,4,010.00,4,039.50,4,002.00,4,033.00,4,033.00,1,281,153
Nov 22, 2022,3,957.75,4,012.50,3,945.25,4,010.25,4,010.25,1,161,999
Nov 21, 2022,3,972.50,3,982.00,3,937.50,3,958.00,3,958.00,1,178,421
Nov 18, 2022,3,960.50,3,994.00,3,942.50,3,974.00,3,974.00,1,534,155
Nov 17, 2022,3,977.25,3,990.25,3,912.50,3,955.25,3,955.25,1,560,808
Nov 16, 2022,3,992.00,4,015.75,3,962.00,3,968.50,3,968.50,1,502,501
Nov 15, 2022,3,974.75,4,050.75,3,960.00,3,999.50,3,999.50,2,230,543
Nov 14, 2022,3,984.00,4,017.50,3,964.00,3,966.00,3,966.00,1,592,615
Nov 11, 2022,3,973.00,4,009.75,3,951.00,4,000.25,4,000.25,1,927,068
Nov 10, 2022,3,757.00,3,973.50,3,751.50,3,961.00,3,961.00,2,408,104
Nov 9, 2022,3,832.50,3,848.75,3,750.00,3,755.50,3,755.50,1,889,153
Nov 8, 2022,3,812.75,3,867.00,3,792.75,3,835.25,3,835.25,1,878,046
Nov 7, 2022,3,750.00,3,821.75,3,738.25,3,815.25,3,815.25,1,483,146
Nov 4, 2022,3,724.00,3,805.50,3,711.00,3,779.50,3,779.50,2,494,788
Nov 3, 2022,3,766.75,3,782.50,3,704.25,3,727.75,3,727.75,1,887,557
Nov 2, 2022,3,863.00,3,907.00,3,760.25,3,768.75,3,768.75,2,210,708
Nov 1, 2022,3,884.00,3,928.00,3,852.50,3,866.00,3,866.00,1,895,614
Oct 31, 2022,3,911.50,3,914.75,3,872.25,3,883.00,3,883.00,2,002,625
Oct 28, 2022,3,798.25,3,924.25,3,776.75,3,911.25,3,911.25,2,084,386
Oct 27, 2022,3,844.25,3,870.75,3,757.50,3,819.50,3,819.50,2,211,786
Oct 26, 2022,3,841.00,3,897.50,3,824.25,3,841.00,3,841.00,2,118,534
